Unnamed: 0,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_default_on_file_Y,Approval_Status
31,93900,MORTGAGE,13,VENTURE,F,24000,16.08,1,0.255591054,Y,6,1,Approved
29,93924,MORTGAGE,7,DEBTCONSOLIDATION,D,8400,,1,0.08943401,N,10,0,Approved
28,28800,RENT,1,EDUCATION,C,15000,14.65,1,0.520833333,Y,8,1,Approved
28,28896,RENT,6,PERSONAL,C,15000,13.48,1,0.51910299,Y,8,1,Approved
31,30000,RENT,1,HOMEIMPROVEMENT,B,15000,10,1,0.5,N,6,0,Approved
28,31200,RENT,5,MEDICAL,B,15000,11.83,1,0.480769231,N,9,0,Approved
27,32000,RENT,0,DEBTCONSOLIDATION,B,15000,,1,0.46875,N,7,0,Approved
30,32000,RENT,1,DEBTCONSOLIDATION,B,15000,12.42,1,0.46875,N,5,0,Approved
28,32568,RENT,3,EDUCATION,D,15000,,1,0.460574797,N,9,0,Approved
27,32960,RENT,3,PERSONAL,A,15000,6.91,1,0.455097087,N,5,0,Approved
31,96000,MORTGAGE,7,VENTURE,C,25000,,1,0.260416667,N,5,0,Approved
27,96000,MORTGAGE,3,VENTURE,C,3000,14.17,1,0.03125,Y,9,1,Approved
33,96000,MORTGAGE,11,DEBTCONSOLIDATION,D,15000,14.62,1,0.15625,Y,10,1,Approved
29,82450,MORTGAGE,11,MEDICAL,E,7500,14.5,1,0.090964221,N,9,0,Approved
28,33000,RENT,10,PERSONAL,A,15000,,1,0.454545455,N,6,0,Approved
27,33600,RENT,11,DEBTCONSOLIDATION,A,15000,5.79,1,0.446428571,N,8,0,Approved
30,98000,MORTGAGE,14,EDUCATION,B,9000,11.49,1,0.091836735,N,5,0,Approved
30,98000,MORTGAGE,6,HOMEIMPROVEMENT,B,35000,10.59,1,0.357142857,N,8,0,Approved
30,98000,MORTGAGE,3,DEBTCONSOLIDATION,D,5200,16.49,1,0.053061224,N,6,0,Approved
29,98000,MORTGAGE,2,HOMEIMPROVEMENT,B,7925,10.59,1,0.080867347,N,9,0,Approved
31,83300,MORTGAGE,9,MEDICAL,D,10000,,1,0.120048019,Y,5,1,Approved
32,42000,RENT,0,EDUCATION,D,2000,15.62,1,0.047619048,N,6,0,Approved
28,42000,RENT,4,DEBTCONSOLIDATION,D,2000,14.96,1,0.047619048,Y,6,1,Approved
27,83300,MORTGAGE,3,MEDICAL,D,12000,15.21,1,0.144057623,N,6,0,Approved
27,44000,RENT,2,MEDICAL,B,2000,11.49,1,0.045454545,N,10,0,Approved
31,34000,RENT,9,VENTURE,B,15000,9.88,1,0.441176471,N,6,0,Approved
29,35000,RENT,1,VENTURE,A,15000,7.9,1,0.428571429,N,10,0,Approved
34,35000,RENT,2,PERSONAL,B,15000,10.99,1,0.428571429,N,10,0,Approved
31,35000,RENT,4,MEDICAL,C,15000,13.11,1,0.428571429,N,9,0,Approved
29,35000,RENT,4,DEBTCONSOLIDATION,C,15000,13.22,1,0.428571429,N,5,0,Approved
29,83300,MORTGAGE,5,MEDICAL,E,5000,16.95,1,0.06002401,Y,6,1,Approved
32,98000,MORTGAGE,16,DEBTCONSOLIDATION,B,15000,10.95,1,0.153061224,N,5,0,Approved
29,30000,RENT,1,DEBTCONSOLIDATION,E,15000,16.4,1,0.5,N,10,0,Approved
28,30144,RENT,,EDUCATION,D,15000,15.95,1,0.497611465,Y,7,1,Approved
33,36700,RENT,7,PERSONAL,B,15000,11.14,1,0.408719346,N,10,0,Approved
32,37000,RENT,1,MEDICAL,B,15000,9.62,1,0.405405405,N,10,0,Approved
32,37000,RENT,0,VENTURE,B,15000,10.62,1,0.405405405,N,8,0,Approved
29,37200,RENT,1,MEDICAL,A,15000,6.03,1,0.403225806,N,10,0,Approved
27,37440,RENT,5,PERSONAL,A,15000,7.9,1,0.400641026,N,8,0,Approved
30,37600,RENT,2,MEDICAL,C,15000,13.06,1,0.39893617,Y,7,1,Approved
29,38000,RENT,13,DEBTCONSOLIDATION,A,15000,6.91,1,0.394736842,N,8,0,Approved
27,38004,RENT,5,EDUCATION,C,15000,12.73,1,0.394695295,N,10,0,Approved
33,38016,RENT,10,EDUCATION,A,15000,6.17,1,0.394570707,N,9,0,Approved
28,100000,MORTGAGE,4,VENTURE,D,25000,,1,0.25,N,6,0,Approved
27,40000,RENT,0,MEDICAL,A,15000,6.91,1,0.375,N,10,0,Approved
34,40000,RENT,2,PERSONAL,A,15000,,1,0.375,N,6,0,Approved
33,40000,RENT,15,PERSONAL,B,15000,9.88,1,0.375,N,5,0,Approved
27,34000,RENT,0,EDUCATION,E,15000,16.35,1,0.441176471,Y,10,1,Approved
32,40277,RENT,5,MEDICAL,B,15000,11.71,1,0.372420985,N,8,0,Approved
28,40500,RENT,9,DEBTCONSOLIDATION,A,15000,7.88,1,0.37037037,N,5,0,Approved
27,41000,RENT,6,EDUCATION,A,15000,8.49,1,0.365853659,N,8,0,Approved
27,41000,RENT,0,MEDICAL,B,15000,11.48,1,0.365853659,N,8,0,Approved
27,36000,RENT,11,HOMEIMPROVEMENT,D,15000,16.77,1,0.416666667,N,9,0,Approved
29,42000,RENT,5,PERSONAL,B,15000,10.99,1,0.357142857,N,9,0,Approved
32,86700,MORTGAGE,16,MEDICAL,D,20000,14.74,1,0.230680507,N,9,0,Approved
29,42500,RENT,9,VENTURE,A,15000,7.88,1,0.352941176,N,7,0,Approved
32,103000,MORTGAGE,0,PERSONAL,E,33000,18.64,1,0.32038835,N,6,0,Approved
30,43000,RENT,3,VENTURE,A,15000,,1,0.348837209,N,8,0,Approved
27,44000,RENT,2,MEDICAL,B,15000,,1,0.340909091,N,6,0,Approved
29,44000,RENT,0,PERSONAL,B,15000,11.86,1,0.340909091,N,9,0,Approved
27,44000,RENT,2,MEDICAL,B,15000,11.48,1,0.340909091,N,5,0,Approved
28,44104,RENT,4,VENTURE,B,15000,,1,0.340105206,N,10,0,Approved
32,44400,RENT,5,VENTURE,D,15000,16.49,1,0.337837838,Y,5,1,Approved
32,44400,RENT,13,MEDICAL,A,15000,7.88,1,0.337837838,N,9,0,Approved
28,103000,MORTGAGE,12,HOMEIMPROVEMENT,C,20000,14.17,1,0.194174757,Y,9,1,Approved
35,45000,RENT,3,DEBTCONSOLIDATION,C,15000,,1,0.333333333,N,8,0,Approved
33,39000,RENT,4,DEBTCONSOLIDATION,E,15000,17.56,1,0.384615385,Y,5,1,Approved
32,45400,RENT,4,PERSONAL,B,15000,12.18,1,0.330396476,N,6,0,Approved
34,45600,RENT,6,DEBTCONSOLIDATION,B,15000,11.48,1,0.328947368,N,9,0,Approved
27,47000,RENT,,DEBTCONSOLIDATION,A,15000,8.49,1,0.319148936,N,10,0,Approved
27,29040,RENT,11,DEBTCONSOLIDATION,C,1800,13.23,1,0.061983471,Y,5,1,Approved
28,47881,RENT,12,DEBTCONSOLIDATION,B,15000,,1,0.313276665,N,7,0,Approved
28,48000,RENT,5,PERSONAL,B,15000,11.99,1,0.3125,N,7,0,Approved
27,107450,MORTGAGE,11,PERSONAL,G,24000,20.86,1,0.223359702,Y,10,1,Approved
29,48000,RENT,2,PERSONAL,B,15000,11.36,1,0.3125,N,8,0,Approved
29,42000,RENT,0,PERSONAL,E,15000,14.25,1,0.357142857,N,9,0,Approved
28,48500,RENT,0,MEDICAL,C,15000,12.99,1,0.309278351,Y,7,1,Approved
28,48500,RENT,4,PERSONAL,C,15000,12.87,1,0.309278351,Y,8,1,Approved
30,48564,RENT,3,VENTURE,B,15000,10.75,1,0.308870768,N,9,0,Approved
30,43992,RENT,2,PERSONAL,D,15000,13.24,1,0.340971086,N,7,0,Approved
32,108000,MORTGAGE,13,DEBTCONSOLIDATION,D,8400,15.99,1,0.077777778,N,7,0,Approved
30,44000,RENT,4,DEBTCONSOLIDATION,A,15000,6.54,1,0.340909091,N,5,0,Approved
28,91800,MORTGAGE,6,MEDICAL,D,10000,16.89,1,0.108932462,Y,8,1,Approved
30,108000,MORTGAGE,0,DEBTCONSOLIDATION,B,4925,,1,0.045601852,N,9,0,Approved
31,108000,MORTGAGE,11,DEBTCONSOLIDATION,C,35000,13.49,1,0.324074074,N,10,0,Approved
32,50880,RENT,6,PERSONAL,F,15000,20.25,0,0.294811321,Y,5,1,Approved
28,91800,MORTGAGE,4,MEDICAL,D,20000,15.28,1,0.217864924,N,6,0,Approved
34,108000,MORTGAGE,4,DEBTCONSOLIDATION,G,25000,20.03,1,0.231481481,N,8,0,Approved
28,24000,RENT,0,MEDICAL,D,1600,15.05,1,0.066666667,N,5,0,Approved
33,25200,RENT,3,MEDICAL,E,1600,16.69,1,0.063492063,N,6,0,Approved
27,91800,MORTGAGE,4,MEDICAL,D,25000,16.07,1,0.272331155,N,9,0,Approved
27,108000,MORTGAGE,11,DEBTCONSOLIDATION,D,25000,14.96,1,0.231481481,Y,9,1,Approved
27,33000,RENT,11,HOMEIMPROVEMENT,D,1600,16.89,1,0.048484848,Y,5,1,Approved
35,34000,RENT,1,VENTURE,D,1600,14.84,1,0.047058824,Y,6,1,Approved
32,36000,RENT,5,DEBTCONSOLIDATION,D,1600,14.09,1,0.044444444,Y,9,1,Approved
28,91800,MORTGAGE,1,MEDICAL,D,15000,15.37,1,0.163398693,Y,8,1,Approved
34,51600,RENT,,MEDICAL,D,1600,15.21,1,0.031007752,Y,6,1,Approved
34,91800,MORTGAGE,0,MEDICAL,F,25000,15.83,1,0.272331155,Y,9,1,Approved
32,91800,MORTGAGE,8,MEDICAL,E,24625,14.07,1,0.268246187,Y,7,1,Approved
28,92801,MORTGAGE,12,MEDICAL,D,20000,14.74,1,0.215514919,Y,8,1,Approved
29,109900,MORTGAGE,9,EDUCATION,C,15000,13.47,1,0.136487716,Y,10,1,Approved
28,111000,MORTGAGE,12,DEBTCONSOLIDATION,F,25000,19.79,1,0.225225225,N,5,0,Approved
31,94350,MORTGAGE,5,MEDICAL,D,15000,15.37,1,0.158982512,N,8,0,Approved
30,111000,MORTGAGE,2,HOMEIMPROVEMENT,G,12500,19.04,1,0.112612613,N,8,0,Approved
34,18000,RENT,0,MEDICAL,B,1500,11.48,1,0.083333333,N,6,0,Approved
30,21600,RENT,1,PERSONAL,B,1500,11.71,1,0.069444444,N,9,0,Approved
31,24000,RENT,0,HOMEIMPROVEMENT,B,1500,11.86,1,0.0625,N,10,0,Approved
28,24840,RENT,2,EDUCATION,A,1500,8,1,0.060386473,N,5,0,Approved
30,113000,MORTGAGE,4,DEBTCONSOLIDATION,D,30000,15.62,1,0.265486726,Y,8,1,Approved
31,48000,RENT,12,DEBTCONSOLIDATION,D,15000,15.21,1,0.3125,Y,5,1,Approved
28,113000,MORTGAGE,1,PERSONAL,F,13200,18.67,1,0.116814159,N,10,0,Approved
28,55000,RENT,3,HOMEIMPROVEMENT,E,15000,17.06,0,0.272727273,Y,5,1,Approved
28,50000,RENT,4,DEBTCONSOLIDATION,D,15000,14.91,1,0.3,N,7,0,Approved
29,113000,MORTGAGE,5,PERSONAL,G,25000,18.84,1,0.221238938,Y,7,1,Approved
29,113000,MORTGAGE,5,HOMEIMPROVEMENT,C,25000,13.16,1,0.221238938,N,9,0,Approved
30,96053,MORTGAGE,15,MEDICAL,D,30000,15.62,1,0.312327569,N,5,0,Approved
33,51500,RENT,2,MEDICAL,D,15000,14.42,1,0.291262136,N,10,0,Approved
30,114000,MORTGAGE,14,HOMEIMPROVEMENT,A,15000,6.54,1,0.131578947,N,6,0,Approved
30,54000,RENT,9,HOMEIMPROVEMENT,C,15000,14.27,1,0.277777778,Y,8,1,Approved
29,114500,MORTGAGE,13,DEBTCONSOLIDATION,E,30000,19.29,1,0.262008734,N,6,0,Approved
30,115000,MORTGAGE,3,DEBTCONSOLIDATION,D,20000,14.59,1,0.173913043,N,7,0,Approved
29,129996,MORTGAGE,0,EDUCATION,E,30000,18.79,0,0.230776332,N,8,0,Approved
33,54000,RENT,17,DEBTCONSOLIDATION,B,15000,11.86,1,0.277777778,N,7,0,Approved
33,118000,MORTGAGE,12,DEBTCONSOLIDATION,D,35000,17.49,1,0.296610169,Y,7,1,Approved
34,54000,RENT,2,HOMEIMPROVEMENT,D,15000,14.11,1,0.277777778,Y,7,1,Approved
35,54000,RENT,1,VENTURE,E,15000,15.88,1,0.277777778,Y,8,1,Approved
28,118000,MORTGAGE,6,PERSONAL,G,25000,20.11,1,0.211864407,Y,6,1,Approved
32,118000,MORTGAGE,3,DEBTCONSOLIDATION,D,8875,14.84,1,0.075211864,N,5,0,Approved
31,55200,RENT,5,MEDICAL,D,15000,15.58,1,0.27173913,Y,10,1,Approved
33,118000,MORTGAGE,5,DEBTCONSOLIDATION,D,25000,14.96,1,0.211864407,Y,9,1,Approved
28,57000,RENT,2,VENTURE,D,15000,14.11,1,0.263157895,N,10,0,Approved
32,57223,RENT,0,PERSONAL,B,15000,11.83,1,0.262132359,N,5,0,Approved
27,119000,MORTGAGE,7,DEBTCONSOLIDATION,D,30000,18.25,1,0.25210084,N,7,0,Approved
27,120000,MORTGAGE,0,HOMEIMPROVEMENT,C,10000,12.61,1,0.083333333,N,6,0,Approved
29,120000,MORTGAGE,5,DEBTCONSOLIDATION,A,14000,6.17,1,0.116666667,N,9,0,Approved
31,121000,MORTGAGE,2,VENTURE,D,12000,16.29,1,0.099173554,Y,6,1,Approved
34,121000,MORTGAGE,8,HOMEIMPROVEMENT,D,12000,14.59,1,0.099173554,Y,8,1,Approved
35,122000,MORTGAGE,3,VENTURE,D,25000,15.2,1,0.204918033,N,10,0,Approved
28,51850,RENT,12,MEDICAL,F,15000,,1,0.289296046,N,9,0,Approved
29,61000,RENT,2,PERSONAL,D,15000,14.96,1,0.245901639,Y,8,1,Approved
28,123000,MORTGAGE,0,PERSONAL,A,10000,7.14,1,0.081300813,N,6,0,Approved
28,123000,MORTGAGE,3,DEBTCONSOLIDATION,C,15000,13.85,1,0.12195122,Y,9,1,Approved
27,104550,MORTGAGE,0,MEDICAL,F,23000,18.43,1,0.219990435,N,9,0,Approved
28,123000,OWN,0,DEBTCONSOLIDATION,G,22000,20.86,1,0.178861789,Y,8,1,Approved
29,64000,RENT,3,EDUCATION,C,15000,15.27,1,0.234375,N,6,0,Approved
27,123000,OWN,1,HOMEIMPROVEMENT,E,22350,14.07,1,0.181707317,Y,6,1,Approved
28,124886,MORTGAGE,12,HOMEIMPROVEMENT,B,5000,11.99,1,0.040036513,N,9,0,Approved
31,128000,MORTGAGE,15,DEBTCONSOLIDATION,D,35000,15.99,1,0.2734375,N,6,0,Approved
28,128000,MORTGAGE,11,DEBTCONSOLIDATION,G,14400,22.11,1,0.1125,Y,8,1,Approved
34,128000,MORTGAGE,14,HOMEIMPROVEMENT,A,12325,8.49,1,0.096289063,N,5,0,Approved
28,108800,MORTGAGE,3,MEDICAL,E,35000,16.4,1,0.321691176,Y,7,1,Approved
29,108800,MORTGAGE,1,MEDICAL,F,18500,17.8,1,0.170036765,N,10,0,Approved
34,128000,MORTGAGE,2,DEBTCONSOLIDATION,D,3000,,1,0.0234375,N,10,0,Approved
34,128000,OWN,0,DEBTCONSOLIDATION,E,25000,17.39,1,0.1953125,N,5,0,Approved
30,108800,MORTGAGE,2,MEDICAL,E,15000,16.35,1,0.137867647,N,8,0,Approved
27,129996,MORTGAGE,2,VENTURE,D,12800,14.84,1,0.098464568,Y,7,1,Approved
32,130000,MORTGAGE,3,DEBTCONSOLIDATION,B,5000,,1,0.038461538,N,9,0,Approved
30,110925,MORTGAGE,1,MEDICAL,D,25000,15.33,1,0.225377507,N,9,0,Approved
30,69600,RENT,0,PERSONAL,D,15000,14.59,1,0.215517241,N,7,0,Approved
32,71000,RENT,2,EDUCATION,D,15000,15.95,1,0.211267606,N,9,0,Approved
28,133000,MORTGAGE,6,DEBTCONSOLIDATION,E,20000,,1,0.15037594,Y,5,1,Approved
34,113900,MORTGAGE,5,MEDICAL,E,35000,18.64,1,0.307287094,N,10,0,Approved
27,19200,OWN,3,PERSONAL,A,8000,8.9,1,0.416666667,N,8,0,Approved
29,136000,MORTGAGE,4,DEBTCONSOLIDATION,D,7775,14.96,1,0.057169118,Y,5,1,Approved
34,138000,MORTGAGE,18,HOMEIMPROVEMENT,E,2400,19.91,1,0.017391304,Y,7,1,Approved
29,78996,RENT,0,HOMEIMPROVEMENT,D,15000,15.7,1,0.189883032,Y,7,1,Approved
31,138000,MORTGAGE,0,PERSONAL,A,35000,7.49,1,0.253623188,N,5,0,Approved
35,73000,RENT,0,HOMEIMPROVEMENT,D,15000,15.57,1,0.205479452,N,8,0,Approved
30,138000,MORTGAGE,13,HOMEIMPROVEMENT,B,10000,10.99,1,0.072463768,N,10,0,Approved
29,62050,RENT,3,MEDICAL,E,15000,15.95,1,0.241740532,Y,8,1,Approved
33,117300,MORTGAGE,3,MEDICAL,D,16000,15.99,1,0.136402387,N,5,0,Approved
28,19200,OWN,2,PERSONAL,D,4700,15.31,1,0.244791667,Y,5,1,Approved
32,75000,RENT,6,HOMEIMPROVEMENT,B,15000,8.88,1,0.2,N,9,0,Approved
31,18996,OWN,6,HOMEIMPROVEMENT,C,7000,,1,0.368498631,N,8,0,Approved
33,138000,MORTGAGE,18,HOMEIMPROVEMENT,G,25000,21.27,1,0.18115942,Y,10,1,Approved
33,18720,OWN,0,DEBTCONSOLIDATION,C,3500,13.16,1,0.186965812,Y,6,1,Approved
34,78000,RENT,9,DEBTCONSOLIDATION,E,15000,16.4,1,0.192307692,N,5,0,Approved
30,138000,MORTGAGE,3,EDUCATION,E,23975,17.93,1,0.173731884,N,7,0,Approved
30,37800,RENT,4,MEDICAL,B,15050,9.99,1,0.398148148,N,7,0,Approved
31,29000,RENT,14,HOMEIMPROVEMENT,C,15075,,1,0.519827586,N,10,0,Approved
35,140004,MORTGAGE,6,PERSONAL,C,8400,12.98,1,0.059998286,Y,9,1,Approved
28,18000,OWN,12,VENTURE,C,3500,14.22,1,0.194444444,N,5,0,Approved
28,143000,MORTGAGE,5,HOMEIMPROVEMENT,D,8275,16.49,1,0.057867133,Y,7,1,Approved
28,143000,MORTGAGE,3,DEBTCONSOLIDATION,E,25000,17.93,1,0.174825175,N,6,0,Approved
33,18000,OWN,17,MEDICAL,A,7000,8,1,0.388888889,N,9,0,Approved
29,38000,RENT,3,PERSONAL,C,15500,12.41,1,0.407894737,N,6,0,Approved
27,148000,MORTGAGE,1,HOMEIMPROVEMENT,C,28000,12.99,1,0.189189189,Y,6,1,Approved
35,148000,MORTGAGE,19,DEBTCONSOLIDATION,D,25000,14.62,1,0.168918919,Y,10,1,Approved
27,151000,MORTGAGE,11,DEBTCONSOLIDATION,D,20000,14.74,1,0.132450331,Y,9,1,Approved
33,130050,MORTGAGE,0,MEDICAL,D,10000,14.61,1,0.076893502,Y,7,1,Approved
33,153000,MORTGAGE,1,HOMEIMPROVEMENT,D,23100,14.74,1,0.150980392,Y,9,1,Approved
29,74000,RENT,3,HOMEIMPROVEMENT,C,16000,13.11,1,0.216216216,Y,5,1,Approved
32,62900,RENT,6,MEDICAL,D,16000,14.96,1,0.254372019,N,5,0,Approved
33,163400,MORTGAGE,17,EDUCATION,E,10000,18.39,1,0.06119951,N,5,0,Approved
32,164000,MORTGAGE,15,DEBTCONSOLIDATION,D,2400,14.42,1,0.014634146,N,10,0,Approved
31,70550,RENT,2,MEDICAL,D,16000,17.49,1,0.226789511,N,8,0,Approved
27,170496,MORTGAGE,3,DEBTCONSOLIDATION,B,15000,11.83,1,0.087978604,N,10,0,Approved
29,108000,RENT,11,EDUCATION,B,16000,,1,0.148148148,N,7,0,Approved
32,188000,MORTGAGE,0,EDUCATION,B,10000,10.71,1,0.053191489,N,7,0,Approved
27,192000,MORTGAGE,11,DEBTCONSOLIDATION,D,15000,17.58,1,0.078125,N,8,0,Approved
29,195000,MORTGAGE,5,VENTURE,C,3600,14.26,1,0.018461538,N,7,0,Approved
27,213000,MORTGAGE,11,DEBTCONSOLIDATION,E,35000,16.77,1,0.164319249,Y,5,1,Approved
30,35576,RENT,14,EDUCATION,C,19000,13.72,1,0.534067911,N,7,0,Approved
27,185300,MORTGAGE,11,MEDICAL,D,35000,,1,0.188882893,Y,5,1,Approved
29,218000,MORTGAGE,1,DEBTCONSOLIDATION,F,25000,19.04,1,0.114678899,Y,9,1,Approved
28,60000,RENT,3,DEBTCONSOLIDATION,A,19200,7.88,1,0.32,N,8,0,Approved
28,191250,MORTGAGE,11,MEDICAL,E,9000,16.95,1,0.047058824,N,6,0,Approved
34,75500,RENT,0,EDUCATION,D,19200,16.77,1,0.254304636,N,10,0,Approved
30,253000,MORTGAGE,3,DEBTCONSOLIDATION,D,24000,14.96,1,0.09486166,N,7,0,Approved
28,288000,MORTGAGE,12,VENTURE,G,18000,22.48,1,0.0625,Y,9,1,Approved
28,270300,MORTGAGE,3,MEDICAL,E,25000,17.88,1,0.092489826,N,6,0,Approved
35,273700,MORTGAGE,8,MEDICAL,D,25000,14.59,1,0.091340884,N,6,0,Approved
34,397800,MORTGAGE,5,MEDICAL,D,14000,14.61,1,0.035193565,Y,5,1,Approved
33,10080,OWN,11,VENTURE,A,7200,6.03,1,0.714285714,N,8,0,Approved
32,83300,RENT,0,MEDICAL,D,19600,17.19,1,0.235294118,Y,7,1,Approved
28,604000,MORTGAGE,12,PERSONAL,B,25000,9.01,1,0.041390728,N,9,0,Approved
29,9600,RENT,1,DEBTCONSOLIDATION,B,2600,12.69,1,0.270833333,N,7,0,Approved
30,9600,RENT,,PERSONAL,A,1800,5.99,1,0.1875,N,8,0,Approved
30,9600,RENT,1,DEBTCONSOLIDATION,C,1500,12.73,1,0.15625,Y,8,1,Approved
28,9081,RENT,,HOMEIMPROVEMENT,B,3000,10.25,1,0.330360093,N,6,0,Approved
29,8500,RENT,7,VENTURE,A,4500,8.63,1,0.529411765,N,10,0,Approved
29,8472,RENT,2,PERSONAL,A,3000,7.49,1,0.354107649,N,7,0,Approved
31,8412,OWN,,PERSONAL,A,2500,7.14,1,0.297194484,N,8,0,Approved
28,8000,RENT,1,HOMEIMPROVEMENT,B,4750,11.12,1,0.59375,N,5,0,Approved
31,8000,RENT,0,EDUCATION,A,4000,,1,0.5,N,7,0,Approved
29,7200,RENT,,VENTURE,B,2200,9.91,1,0.305555556,N,9,0,Approved
29,6000,RENT,0,HOMEIMPROVEMENT,A,3250,8.59,1,0.541666667,N,9,0,Approved
32,4200,RENT,,PERSONAL,C,1200,12.73,1,0.285714286,N,9,0,Approved
35,21340,RENT,0,DEBTCONSOLIDATION,B,8000,11.14,1,0.374882849,N,7,0,Approved
30,97750,MORTGAGE,3,MEDICAL,D,20000,14.59,1,0.204603581,Y,8,1,Approved
30,21600,RENT,1,DEBTCONSOLIDATION,B,1500,11.71,1,0.069444444,N,8,0,Approved
27,28800,RENT,6,MEDICAL,D,5000,14.96,0,0.173611111,Y,5,1,Approved
27,39000,MORTGAGE,11,HOMEIMPROVEMENT,E,5000,18.79,1,0.128205128,Y,10,1,Approved
32,46000,RENT,0,DEBTCONSOLIDATION,D,3000,16.29,1,0.065217391,N,6,0,Approved
27,69000,RENT,11,DEBTCONSOLIDATION,D,6000,15.21,1,0.086956522,N,8,0,Approved
27,30000,RENT,8,PERSONAL,B,11000,9.91,1,0.366666667,N,6,0,Approved
29,22000,RENT,0,DEBTCONSOLIDATION,B,8000,,1,0.363636364,N,5,0,Approved
28,32568,RENT,3,EDUCATION,D,15000,,1,0.460574797,N,10,0,Approved
35,62475,MORTGAGE,5,MEDICAL,D,9600,14.61,1,0.153661465,Y,6,1,Approved
27,116000,MORTGAGE,4,PERSONAL,D,25000,13.36,1,0.215517241,N,6,0,Approved
33,72250,MORTGAGE,0,MEDICAL,D,25000,16,1,0.346020761,Y,5,1,Approved
32,31000,RENT,0,EDUCATION,B,5000,11.49,1,0.161290323,N,8,0,Approved
28,64900,MORTGAGE,12,DEBTCONSOLIDATION,D,25000,15.37,1,0.385208012,N,6,0,Approved
27,85500,RENT,1,HOMEIMPROVEMENT,D,11000,15.99,1,0.128654971,Y,5,1,Approved
27,56525,MORTGAGE,4,MEDICAL,D,12000,15.95,1,0.212295444,N,10,0,Approved
28,33000,RENT,12,PERSONAL,C,8000,14.65,1,0.242424242,N,9,0,Approved
33,30000,RENT,3,EDUCATION,B,11975,9.99,1,0.399166667,N,5,0,Approved
34,148750,RENT,3,MEDICAL,A,12000,7.9,1,0.080672269,N,8,0,Approved
28,50000,RENT,2,EDUCATION,D,2000,16.89,1,0.04,N,5,0,Approved
29,42996,RENT,5,VENTURE,C,6000,15.96,1,0.139547865,N,9,0,Approved
30,56400,RENT,1,DEBTCONSOLIDATION,B,7000,11.49,1,0.124113475,N,10,0,Approved
35,15000,OWN,3,MEDICAL,A,3700,9.32,1,0.246666667,N,5,0,Approved
29,44000,RENT,2,VENTURE,D,5400,16,1,0.122727273,Y,9,1,Approved
27,83300,RENT,11,MEDICAL,D,20000,16,1,0.240096038,Y,5,1,Approved
33,53004,RENT,0,EDUCATION,C,20000,13.04,1,0.377330013,Y,9,1,Approved
29,12000,RENT,1,EDUCATION,D,4500,15.05,1,0.375,N,9,0,Approved
28,24000,RENT,0,DEBTCONSOLIDATION,C,10000,12.87,1,0.416666667,N,8,0,Approved
28,25200,RENT,5,PERSONAL,D,11500,14.46,1,0.456349206,N,10,0,Approved
29,32000,RENT,5,PERSONAL,D,9000,16.77,0,0.28125,N,8,0,Approved
27,49600,RENT,2,VENTURE,D,8400,,1,0.169354839,Y,5,1,Approved
28,71400,RENT,5,MEDICAL,B,5000,11.12,1,0.070028011,N,8,0,Approved
29,61000,RENT,2,VENTURE,D,15000,14.96,1,0.245901639,N,10,0,Approved
33,18720,OWN,0,MEDICAL,C,3500,13.16,1,0.186965812,N,5,0,Approved
29,18000,RENT,2,VENTURE,B,3000,12.69,1,0.166666667,N,5,0,Approved
30,130500,MORTGAGE,1,DEBTCONSOLIDATION,D,25000,15.33,1,0.191570881,N,6,0,Approved
29,19200,RENT,4,DEBTCONSOLIDATION,B,4000,10.37,1,0.208333333,N,6,0,Approved
28,65007,MORTGAGE,4,DEBTCONSOLIDATION,F,25000,18.62,1,0.384573969,Y,9,1,Approved
31,10800,RENT,4,MEDICAL,C,2000,14.72,1,0.185185185,Y,6,1,Approved
28,225000,MORTGAGE,11,EDUCATION,E,9000,16.95,1,0.04,Y,8,1,Approved
31,43000,RENT,15,MEDICAL,B,13350,12.42,1,0.310465116,N,9,0,Approved
28,11029,MORTGAGE,12,DEBTCONSOLIDATION,C,2150,10.78,1,0.194940611,Y,6,1,Approved
29,54000,MORTGAGE,8,MEDICAL,A,7500,7.49,1,0.138888889,N,7,0,Approved
29,32000,RENT,6,MEDICAL,C,10800,13.57,1,0.3375,N,5,0,Approved
33,40000,RENT,15,EDUCATION,B,15000,9.88,1,0.375,N,9,0,Approved
35,26000,RENT,3,PERSONAL,A,8000,7.9,1,0.307692308,N,6,0,Approved
33,103000,RENT,0,EDUCATION,C,9000,14.65,1,0.087378641,Y,9,1,Approved
28,51000,OWN,2,MEDICAL,E,20400,17.74,1,0.4,Y,6,1,Approved
30,66000,MORTGAGE,14,DEBTCONSOLIDATION,C,11200,13.49,1,0.16969697,N,6,0,Approved
31,78996,RENT,5,HOMEIMPROVEMENT,A,6000,7.51,1,0.075953213,N,8,0,Approved
29,42000,RENT,0,VENTURE,D,5000,14.96,1,0.119047619,Y,5,1,Approved
30,31000,MORTGAGE,3,VENTURE,D,12000,14.42,1,0.387096774,N,9,0,Approved
30,114132,MORTGAGE,1,DEBTCONSOLIDATION,D,14400,14.54,1,0.126169698,N,10,0,Approved
